AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,Important,LastActivityDate,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount,,
No,5,0,,09/30/2008,100,152160,unknown,2011-11-08T09:08:44.947,,Nigel Campbell,0,1428,1,4,java,Using noweb on a large Java project,10,,
Yes,5,5,,09/30/2008,100,152190,unknown,2008-09-30T11:51:37.723,2008-09-30T08:48:44.107,Tim Howland,6618,6618,1,7,java,Java: StringBuffer & Concatenation,10,,
Yes,5,0,,09/30/2008,100,152205,unknown,2008-10-12T21:06:40.547,,sontek,0,706,1,6,java,How to handle functions deprecation in library?,10,,
Yes,5,0,,09/30/2008,100,152215,unknown,2008-11-07T13:25:33.560,,spoon16,0,319803,1,0,java,Using database resources in Axiom Safe Request,10,,
Yes,5,0,,09/30/2008,100,152216,unknown,2010-07-22T11:19:32.120,2009-07-11T19:27:03.810,Doug T.,95735,19501,1,4,c++,Boost Range Library: Traversing Two Ranges Sequentially,10,,
Yes,5,0,,09/30/2008,100,152218,unknown,2008-10-02T15:45:34.853,,dbr,0,21716,1,1,python,"Looking for a regular expression including aplhanumeric + ""&"" and "";""",10,,
Yes,5,0,,09/30/2008,100,152259,unknown,2012-01-12T20:10:24.640,,Micke,0,21709,1,12,mysql,What's the best way to search a MySQL database with PHP?,10,,
Yes,5,0,,09/30/2008,100,152261,unknown,2008-10-01T03:45:25.637,,Don Kirkby,0,3585,1,2,c#,tStringList passing in C# to Delphi DLL,10,,
No,5,0,,09/30/2008,100,152262,unknown,2013-06-10T13:28:30.227,,Maudite,0,16070,1,17,html,middle click (new tabs) and javascript links,10,,
Yes,5,0,,09/30/2008,100,152288,unknown,2014-01-16T18:21:31.150,2008-11-05T14:02:44.530,Ryono,23855,23723,1,8,mysql,Loading UTF-8 encoded dump into MySQL,10,,
Yes,5,0,,09/30/2008,100,152318,unknown,2013-11-16T14:49:13.237,,Chris,0,16177,1,14,c++,Learning C++ Templates,10,,
Yes,5,0,,09/30/2008,100,152342,unknown,2008-10-17T11:59:24.440,2008-09-30T13:45:56.827,Jay Bazuzi,7671,3122,1,19,java,"In Java, do I need to declare my collection synchronized if it's read-only?",10,,
No,5,0,,09/30/2008,100,152344,unknown,2008-10-05T12:41:32.767,2008-10-05T12:41:32.767,toohool,2183,2183,1,0,python,NSWindow launched from statusItem menuItem does not appear as active window,10,,
Yes,15,0,,09/30/2008,100,152387,unknown,2008-10-09T10:27:33.893,2008-09-30T09:47:39.097,Matt S.,23153,23153,1,25,c++,What technologies do C++ programmers need to know?,10,,
No,5,0,,09/30/2008,100,152419,unknown,2009-01-12T13:11:22.733,2009-01-12T13:06:43.697,Chris,2663,15406,1,0,c#,How to sign custom Soap Header?,10,,
Yes,5,0,,09/30/2008,100,152432,unknown,2008-10-02T02:51:50.110,2008-09-30T10:03:42.663,Chris Jester-Young,909,909,1,3,c#,Caching the sessionfactory,10,,
Yes,5,0,,09/30/2008,100,152436,unknown,2013-02-19T05:24:17.557,2013-02-19T05:24:17.557,Jon Cage,14149,21045,1,12,c#,Do you recommend Native C++ to C++\CLI shift?,10,,
No,5,0,,09/30/2008,100,152462,unknown,2008-10-10T19:14:46.530,2008-10-10T19:14:46.530,EvilTeach,5058,11699,1,2,java,Running a J6SE app on an NT box,10,,
Yes,15,0,,09/30/2008,100,152555,unknown,2016-01-30T01:27:36.147,2014-08-14T14:31:23.543,Torsten Marek,1291990,986,1,217,c++,*.h or *.hpp for your class definitions,50,,
Yes,5,0,,09/30/2008,1000,152580,unknown,2015-02-04T03:16:59.740,2012-04-17T12:46:21.387,Doug T.,979838,14102,1,508,python,What's the canonical way to check for type in python?,100,,
Yes,5,0,,09/30/2008,100,152613,unknown,2008-10-01T08:20:38.847,2008-09-30T13:04:57.407,Shog9,3043,8976,1,18,c#,C#: Getting maximum and minimum values of arbitrary properties of all items in a list,10,,
Yes,5,0,,09/30/2008,100,152643,unknown,2009-06-16T07:58:06.310,2008-09-30T12:46:44.613,Benoit,2971,2971,1,12,c++,Idiomatic C++ for reading from a const map,10,,
No,15,5,,09/30/2008,100,152691,unknown,2016-01-27T05:31:56.450,2016-01-27T05:31:56.450,TLS,4558437,0,1,70,java,Is Eclipse the best IDE for Java?,100,,
Yes,5,0,,09/30/2008,100,152712,unknown,2012-08-29T12:13:46.003,2012-08-29T12:13:46.003,Bradley Harris,50776,20900,1,15,css,Could I get in legal trouble for copying a website's stylesheet?,10,,
Yes,5,0,,09/30/2008,100,152714,unknown,2014-10-29T01:09:32.727,2014-10-29T01:09:32.727,Wonko,906658,1870,1,34,java,Multiple correct results with Hamcrest (is there an or-matcher?),10,,
No,5,0,,09/30/2008,100,152729,unknown,2012-10-31T19:27:04.123,2011-05-11T11:32:04.093,brian d foy,21234,12192,1,14,c#,GDI+ / C#: How to save an image as EMF?,10,,
Yes,15,0,,09/30/2008,100,152745,unknown,2010-08-12T04:26:55.833,2008-11-12T03:25:50.680,David Smith,25222,23732,1,7,c++,Optimising C++ 2-D arrays,10,,
No,5,0,,09/30/2008,100,152757,unknown,2008-12-11T13:27:25.160,,Navierstokes,0,0,1,18,java,Is java object serialization compatible between 1.5 and 1.6,10,,
Yes,5,0,,09/30/2008,100,152774,unknown,2015-12-15T14:01:01.597,2015-12-15T14:01:01.597,Dustman,4029189,21807,1,30,c#,Is there a better way to trim a DateTime to a specific precision?,10,,
Yes,5,0,,09/30/2008,100,152823,unknown,2015-09-09T18:46:47.230,2014-05-20T11:19:38.810,hyperlogic,736809,10583,1,0,php,"htaccess files, php, includes directories, and windows XAMPP configuration nightmare",10,,
Yes,5,0,,09/30/2008,100,152869,unknown,2008-09-30T13:50:36.533,,James Newton-King,0,785,1,4,jquery,Using jQuery to Highlight Selected ASP.NET DataGrid Row,10,,
Yes,5,0,,09/30/2008,100,152900,unknown,2008-09-30T16:18:28.037,,TMarshall,0,21299,1,4,c#,.NET XmlDocument LoadXML and Entities,10,,
No,5,0,,09/30/2008,100,152957,unknown,2009-05-23T22:00:01.670,2008-11-26T00:09:03.437,marxidad,2548,0,1,0,c++,Deployment tools ENTERPRISE - what is the best for Windows environment?,10,,
Yes,5,0,,09/30/2008,100,152967,unknown,2010-04-22T19:06:45.247,,John Millikin,0,2197,1,4,java,Can you use Java libraries in a VB.net program?,10,,
Yes,15,0,2013-04-18T14:18:21.977,09/30/2008,1000,152975,unknown,2016-02-27T22:44:54.973,2010-10-14T18:11:39.550,Abdu,63550,2138,1,1157,jquery,How to detect a click outside an element?,100,,
Yes,5,0,,09/30/2008,100,152988,unknown,2014-05-31T08:48:38.447,2013-04-16T06:40:48.240,MrValdez,472792,15187,1,0,java,"Suggestion on remoting (rpc, rmi) for Java SE client-server app?",10,,
Yes,5,0,,09/30/2008,100,153021,unknown,2015-04-09T23:28:28.453,2015-04-09T23:28:28.453,jm,918624,5189,1,1,c#,How do I create an XML file using templating similar to ASP.NET,10,,
Yes,5,0,,09/30/2008,100,153046,unknown,2015-12-09T17:13:43.470,,ilitirit,0,17693,1,7,c++,Launch web page from my application,10,,
Yes,5,0,,09/30/2008,100,153048,unknown,2015-10-13T10:18:10.683,,Ian Suttle,0,4219,1,29,c#,How to mock with static methods?,10,,
Yes,5,0,,09/30/2008,100,153065,unknown,2015-11-20T20:04:29.767,2008-09-30T15:09:17.017,shs,7136,7136,1,41,c++,Converting a pointer into an integer,50,,
Yes,15,5,,09/30/2008,100,153074,unknown,2014-05-07T12:26:42.070,,icelava,0,21943,1,48,c++,Tool to visualise code flow (C/C++),10,,
Yes,5,0,,09/30/2008,100,153079,unknown,2013-04-16T06:20:43.377,2012-06-29T18:41:32.250,Pat Notz,146610,4206,1,5,java,How can I read MS Office files in a server without installing MS Office and without using the Interop Library?,10,,
Yes,5,0,,09/30/2008,100,153087,unknown,2011-12-05T23:12:47.900,2011-12-05T23:12:47.900,Ilya Kochetov,46594,5363,1,20,c#,Getting / setting file owner in C#,10,,
Yes,5,0,,09/30/2008,100,153134,unknown,2008-09-30T14:40:19.410,,spoon16,0,6701,1,5,c++,How do I get a mutli line tooltip in MFC,10,,
Yes,5,0,,09/30/2008,100,153148,unknown,2012-08-29T12:13:55.817,2012-08-29T12:13:55.817,thinkpad,50776,20900,1,20,c#,Adding the GPL license to C# Projects,10,,
Yes,5,0,,09/30/2008,100,153221,unknown,2014-04-03T07:04:45.010,2014-04-03T07:04:45.010,Don Kirkby,1493698,3653,1,5,python,Runnning a Python web server as a service in Windows,10,,
Yes,5,0,,09/30/2008,100,153227,unknown,2008-09-30T17:35:36.180,,Chris Pietschmann,0,11828,1,1,python,Extension functions and 'help',10,,
Yes,5,0,,09/30/2008,100,153248,unknown,2009-10-26T14:43:26.043,2008-10-01T08:33:56.287,keturn,91,91,1,13,c#,Programatically creating Excel 2007 Sheets,10,,
Yes,5,0,,09/30/2008,100,153257,unknown,2012-09-07T19:55:51.733,2012-09-07T19:55:51.733,JohnMeyers,1561378,6799,1,7,c++,Random MoveFileEx failures on Vista ,10,,
Yes,5,0,,09/30/2008,100,153266,unknown,2008-09-30T14:35:08.890,,Chris,0,9516,1,6,c#,How to cast a number to a byte?,10,,
Yes,15,0,,09/30/2008,100,153286,unknown,2014-06-18T16:37:59.833,2014-06-18T16:37:59.833,foobar,881229,2623,1,5,c#,What to learn first?,10,,
Yes,5,0,,09/30/2008,100,153291,unknown,2008-10-28T18:45:29.960,2008-09-30T14:39:34.933,Chris,7595,1048,1,0,c#,How to decouple a middle tier and a dataset to allow for unit testing?,10,,
No,5,0,,09/30/2008,100,153298,unknown,2009-06-01T20:04:54.440,2009-06-01T20:04:54.440,Andrew Hedges,5640,0,1,2,html,HTML authoring in an editorial environment,10,,
No,5,0,,09/30/2008,100,153354,unknown,2015-01-20T12:05:27.667,2012-09-14T21:45:04.337,Mitch Wheat,3340,0,1,3,c++,C++ SQL Database program ,10,,
Yes,5,0,,09/30/2008,100,153376,unknown,2013-04-08T12:27:22.513,2013-04-08T12:27:22.513,tobyhede,128662,23790,1,12,c#,Fixed Statement in C#,10,,
Yes,5,0,2008-09-30T16:58:48.047,09/30/2008,100,153392,unknown,2013-12-03T09:06:53.447,2008-10-01T23:23:30.297,mrbradleyt,16542,16542,1,4,java,tomcat session replication without multicast,10,,
No,15,0,,09/30/2008,100,153414,unknown,2015-07-16T17:17:59.183,,Yossi Dahan,0,13930,1,24,java,Tool to visualize code flow in Java?,10,,
Yes,15,0,,09/30/2008,100,153420,unknown,2012-10-25T15:58:40.877,2008-09-30T15:00:47.957,skbergam,1450,2937,1,32,java,Is it feasible to create a REST client with Flex?,10,,
Yes,5,0,,09/30/2008,100,153427,unknown,2010-12-04T00:37:26.790,2008-10-18T20:44:12.473,Lars Truijens,14444,13041,1,13,java,Is there a JUnit TestRunner for running groups of tests?,10,,
Yes,5,0,,09/30/2008,100,153438,unknown,2008-09-30T23:50:52.987,,Nigel Campbell,0,15570,1,0,c#,Retrieving the original error number from a COM method called via reflection,10,,
Yes,5,0,,09/30/2008,100,153439,unknown,2008-10-01T06:46:52.347,2008-09-30T15:26:05.837,BlackMael,1790,13611,1,5,jquery,jQuery index selectors,10,,
Yes,5,0,,09/30/2008,100,153451,unknown,2014-05-14T18:04:47.463,2014-05-14T18:04:47.463,Greg Hewgill,247702,0,1,17,c#,How to check if System.Net.WebClient.DownloadData is downloading a binary file?,10,,
Yes,5,0,,09/30/2008,100,153473,unknown,2008-09-30T15:36:21.537,2008-09-30T15:36:21.537,pc1oad1etter,7028,5954,1,2,c#,Keeping in sync with database,10,,
Yes,5,0,,09/30/2008,100,153478,unknown,2008-12-16T17:16:01.717,2008-10-11T05:20:49.333,Gaius,4337,13041,1,4,java,Is there a SQL Server profiler similar to Java/.Net profilers?,10,,
Yes,5,0,,09/30/2008,100,153482,unknown,2010-10-27T21:53:28.703,2008-10-07T14:49:54.630,Dave L.,1431,1431,1,4,java,Setting ISO-8859-1 encoding for a single Tapestry 4 page in application that is otherwise totally UTF-8,10,,
Yes,5,0,,09/30/2008,100,153491,unknown,2015-08-03T16:08:59.680,2015-08-03T16:08:59.680,dbkk,64046,10710,1,12,java,Automated Python to Java translation,10,,
No,15,0,,09/30/2008,100,153527,unknown,2014-03-19T14:31:48.867,2009-06-29T09:56:55.347,jolson,1431,1431,1,51,html,Setting the character encoding in form submit for Internet Explorer,100,,
No,5,0,,09/30/2008,100,153537,unknown,2012-01-15T13:00:04.787,2012-01-15T13:00:04.787,Chris,1060350,7198,1,4,java,Deactivating Weblogic Load Balancing Optimization for collocated objects,10,,
Yes,5,0,,09/30/2008,100,153552,unknown,2008-12-01T07:57:52.850,2008-09-30T16:16:11.130,Kevin Sheffield,1120,4742,1,5,php,Do any mapping APIs provide road details?,10,,
Yes,5,0,,09/30/2008,100,153559,unknown,2014-12-21T17:10:35.933,2013-02-14T16:42:40.660,rcreswick,103167,2233,1,15,c++,What are some good profilers for native C++ on Windows?,10,,
Yes,5,0,,09/30/2008,100,153572,unknown,2012-12-04T16:54:51.497,,Luke Girvin,0,9825,1,5,c#,Parser-generator that outputs C# given a BNF grammar?,10,,
Yes,5,0,,09/30/2008,100,153573,unknown,2015-11-20T14:38:43.473,2011-11-01T14:43:39.007,Andrew U Baker,496830,5289,1,102,c#,How can I clear event subscriptions in C#?,50,,
Yes,5,0,,09/30/2008,100,153584,unknown,2015-12-30T04:19:09.447,2008-10-08T16:49:51.437,Doug L.,18745,473,1,36,python,"How to iterate over a timespan after days, hours, weeks and months in Python?",10,,
Yes,5,0,,09/30/2008,100,153592,unknown,2012-12-23T17:34:03.250,2012-12-23T17:34:03.250,Haacked,13295,7565,1,2,c#,How do I determine the intersection point of two lines in GDI+?,10,,
Yes,5,0,,09/30/2008,100,153593,unknown,2012-07-18T19:17:14.643,2009-01-06T16:23:47.897,fuentesjr,685,45,1,16,c#,Programmatically access a Microsoft Project (MPP) file from C#,10,,
Yes,5,0,,09/30/2008,100,153596,unknown,2011-08-18T20:05:44.777,2011-08-18T20:05:44.777,Patrick McElhaney,22582,22582,1,4,c#,Best method of logging to txt file?,10,,
No,15,0,,09/30/2008,100,153598,unknown,2015-10-29T09:44:50.460,2013-07-25T14:14:54.693,Sklivvz,1026901,0,1,60,mysql,Unknown Column In Where Clause,100,,
Yes,5,0,,09/30/2008,100,153602,unknown,2013-06-13T15:58:37.883,,titanae,0,11314,1,5,c#,Create MSBuild custom task to modify C# code *before* compile,10,,
Yes,15,0,,09/30/2008,100,153616,unknown,2015-05-29T12:09:16.387,2015-05-29T12:09:16.387,Douglas Leeder,2301450,8945,1,7,c++,MPI or Sockets?,10,,
No,5,0,,09/30/2008,100,153617,unknown,2014-02-13T15:05:37.147,2009-02-28T20:36:06.057,stephbu,16587,0,1,2,c#,How can I write a scheduler application in .NET?,10,,
Yes,15,0,,09/30/2008,100,153633,unknown,2015-03-02T11:33:19.863,,Chris,0,999,1,58,mysql,Natural Sort in MySQL,10,,
Yes,5,0,,09/30/2008,100,153676,unknown,2008-10-24T02:29:59.377,,J Cooper,0,23524,1,6,c++,GUIDs in a C++ Linux GCC app,10,,
Yes,5,0,,09/30/2008,100,153685,unknown,2013-05-05T12:26:52.910,,Tom,0,23812,1,2,c++,Managing Window Z-Order Like Photoshop CS,10,,
Yes,5,0,,09/30/2008,100,153706,unknown,2016-02-09T21:25:53.800,,Hank Gay,0,2138,1,20,mysql,change default collation in phpmyadmin,10,,
Yes,5,0,,09/30/2008,100,153707,unknown,2009-06-08T22:53:22.407,2008-09-30T16:40:21.837,Len Holgate,11138,23829,1,3,c++,Inheriting from protected classes in C+++,10,,
No,5,0,,09/30/2008,100,153716,unknown,2012-11-08T06:42:17.617,2011-11-24T16:09:02.097,srboisvert,142162,2648,1,33,java,Verify email in Java,10,,
Yes,15,0,,09/30/2008,1000,153724,unknown,2016-03-03T11:43:00.023,2008-12-17T11:58:10.783,Imran,1199,12149,1,554,java,How to round a number to n decimal places in Java,100,,
Yes,15,0,,09/30/2008,100,153748,unknown,2014-11-08T03:00:39.617,2011-03-04T14:41:22.900,Josh Smeaton,41956,1432,1,55,c#,How to inject Javascript in WebBrowser control?,100,,
Yes,15,0,,09/30/2008,100,153759,unknown,2015-12-04T18:38:55.867,2015-12-04T18:38:55.867,J.F. Sebastian,814702,2024,1,82,jquery,jQuery Datepicker with text input that doesn't allow user input,100,,
Yes,5,0,,09/30/2008,100,153773,unknown,2008-09-30T16:21:30.383,,aku,0,15992,1,4,python,What is the preferred way to redirect a request in Pylons without losing form data?,10,,
Yes,5,0,,09/30/2008,100,153775,unknown,2011-03-24T14:40:29.630,,Scott Dorman,0,20227,1,6,c#,Wcf and Interfaces as Parameters,10,,
Yes,5,0,,09/30/2008,100,153776,unknown,2008-09-30T17:37:35.600,2008-09-30T17:37:35.613,Ilya Kochetov,4299,5234,1,4,c#,How can I call a javascript function from inside a method?,10,,
Yes,5,0,,09/30/2008,100,153801,unknown,2008-10-01T15:30:49.840,2008-10-01T15:30:49.840,Epaga,43,43,1,1,php,Concatenate RTF files in PHP (REGEX),10,,
Yes,5,0,,09/30/2008,100,153825,unknown,2008-10-22T21:06:28.017,,Trumpi,0,0,1,8,mysql,How can I apply mathematical function to MySQL query?,10,,
Yes,5,0,,09/30/2008,100,153835,unknown,2012-08-30T19:15:48.467,2009-06-22T21:58:32.630,spoon16,21234,21234,1,2,java,What do you use for validation against XML schema?,10,,
Yes,5,0,,09/30/2008,100,153877,unknown,2015-10-13T08:04:22.190,2011-11-08T09:08:50.713,lkessler,61974,1455,1,316,c#,What is the difference between ManualResetEvent and AutoResetEvent in .NET?,50,,
No,5,0,,09/30/2008,100,153920,unknown,2013-11-24T05:29:15.420,2013-11-24T05:29:15.420,bmatthews68,1634069,8437,1,1,php,php + unixODBC + DB2 + DESCRIBE = token not valid?,10,,
Yes,5,0,,09/30/2008,100,153934,unknown,2014-08-22T08:23:22.683,,public static,0,144,1,4,jquery,How do I reference the calling dom element in a jquery ajax success function?,10,,
Yes,5,0,,09/30/2008,100,153956,unknown,2008-09-30T21:28:06.013,,Nickolay,0,4381,1,11,python,Python GUI Application redistribution,10,,
Yes,5,0,,09/30/2008,100,153975,unknown,2012-01-11T20:40:05.317,2012-01-11T20:40:05.317,eliben,850882,2484,1,3,java,Creating an instance of a nested Java class in ColdFusion,10,,
Yes,5,0,,09/30/2008,100,153994,unknown,2008-09-30T18:36:55.427,,strivinglife,0,758,1,4,java,Generic type args which specificy the extending class?,10,,
No,5,0,2009-12-18T18:00:40.750,09/30/2008,100,154016,unknown,2009-12-18T18:00:40.750,2009-12-18T18:00:40.750,Gaius,4794,4794,1,3,c#,.NET equivalent to Java thread groups?,10,,
Yes,5,0,,09/30/2008,100,154031,unknown,2010-11-19T09:06:09.217,,Xenph Yan,0,11858,1,12,java,"In a java regex, how can I get a character class e.g. [a-z] to match a - minus sign?",10,,
No,5,0,,09/30/2008,100,154042,unknown,2012-10-23T11:10:56.233,2008-12-10T07:01:32.193,S&#233,15541,9955,1,26,java,Spring-MVC Problem using @Controller on controller implementing an interface,10,,
Yes,5,0,,09/30/2008,100,154060,unknown,2013-05-27T15:24:14.830,2013-05-27T15:21:16.167,David G,132735,1781,1,1,c++,Overriding namespaces in gSOAP,10,,
Yes,5,0,,09/30/2008,100,154089,unknown,2014-02-02T12:48:46.787,2008-10-01T13:01:10.637,hop,1316,1316,1,14,c#,Mute Windows Volume using C#,10,,
Yes,5,5,,09/30/2008,100,154109,unknown,2014-11-12T17:00:28.830,2009-07-09T16:45:13.127,Benoit,6944,17744,1,85,c#,Custom Compiler Warnings,10,,
No,15,0,2008-09-30T17:31:34.287,09/30/2008,100,154112,unknown,2013-01-08T15:27:01.237,2008-10-01T02:28:54.200,AlexDuggleby,1965,1965,1,17,c#,C# Potential Interview Question…Too hard?,10,,
Yes,5,0,,09/30/2008,100,154119,unknown,2015-10-08T14:39:39.863,,Ilya Kochetov,0,22284,1,24,c#,Got .PNG file. Want embeddded icon resource displayed as icon on form title bar,10,,
Yes,15,5,,09/30/2008,100,154132,unknown,2012-08-08T14:53:25.623,2012-08-08T14:53:25.623,Matt Hamilton,1288,4489,1,3,html,Typical pitfalls of cross-browser compatibility,10,,
Yes,15,0,,09/30/2008,1000,154136,unknown,2016-02-01T19:30:59.277,2016-02-01T19:30:59.277,Adam Davis,4370109,11138,1,455,c++,Do-While and if-else statements in C/C++ macros,50,,
Yes,5,0,,09/30/2008,100,154184,unknown,2008-10-01T13:44:12.017,2008-10-01T13:44:12.017,troelskn,3114,3114,1,2,c#,Setting WPF dependency property without triggering events,10,,
Yes,15,0,,09/30/2008,100,154245,unknown,2012-11-18T16:55:44.860,2008-10-01T19:35:41.453,Sergey Mikhanov,11138,3685,1,12,c++,Editing a text buffer,10,,
Yes,5,5,,09/30/2008,100,154248,unknown,2009-09-09T00:12:37.510,2008-09-30T19:57:38.960,Aristotle Pagaltzis,5653,5653,1,7,java,How to add an attribute to an XML node in Java 1.4,10,,
Yes,5,0,,09/30/2008,100,154256,unknown,2008-10-01T05:21:19.760,,hamdiakoguz,0,17766,1,20,c#,Is there a way to iterate through all enum values?,10,,
No,5,0,,09/30/2008,100,154262,unknown,2011-06-03T22:55:39.370,2008-10-10T23:34:26.350,Dave L.,4337,22284,1,5,c#,Example code required for how to access embedded .Net image resources in C#,10,,
Yes,5,0,,09/30/2008,100,154270,unknown,2008-09-30T18:35:05.057,,Nigel Campbell,0,23875,1,5,c#,Stuff in Windows Form Move When Maximized - C#,10,,
No,5,0,,09/30/2008,100,154290,unknown,2010-03-20T11:33:17.943,2008-09-30T18:59:13.140,hop,9403,0,1,0,php,php Access violation,10,,
Yes,5,0,,09/30/2008,100,154292,unknown,2008-10-01T07:44:05.470,,Juan Manuel,0,5814,1,2,java,Any issues with ActiveMQ broker and clients running on different JDKs?,10,,
Yes,15,0,,09/30/2008,100,154309,unknown,2013-11-06T22:29:46.380,2013-11-06T22:29:46.380,Issac Kelly,179850,3333,1,11,java,How can I figure out what is holding on to unfreed objects?,10,,
Yes,5,0,,09/30/2008,100,154310,unknown,2008-09-30T18:33:29.833,2008-09-30T18:32:49.273,Gaius,13850,13850,1,0,php,"XML Parsing Error: SYSTEM or PUBLIC, the URI is missing",10,,
Yes,15,0,,09/30/2008,100,154314,unknown,2015-11-28T13:33:25.417,2014-07-05T16:09:39.663,Nescio,661933,23669,1,113,java,When should one use final for method parameters and local variables?,10,,
