AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,LastActivityDate,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount,,
Yes,2,0,,09/25/2008,0,130748,2008-10-05T23:08:09.710,,,0,1512,1,0,c#,Best way to swap two .NET controls based on radio buttons,499,,
Yes,7,1,,09/25/2008,32,130763,2016-01-13T22:20:08.997,2013-01-28T21:54:58.767,,815724,10559,1,46,python,Request UAC elevation from within a Python script?,29536,,
No,6,0,,09/25/2008,5,130790,2013-12-02T10:35:21.973,,,0,0,1,12,c#,GDI+ System.Drawing.Bitmap gives error Parameter is not valid intermittently,13937,,
Yes,2,0,,09/25/2008,1,130800,2009-05-06T17:54:06.760,,,0,14022,1,2,c#,Data visualization in desktop applications,1793,,
No,1,0,,09/25/2008,0,130822,2008-09-25T01:26:34.503,,,0,0,1,3,jquery,JQuery TypeWatch Functionality in Delphi,591,,
Yes,16,5,,09/25/2008,11,130869,2015-02-18T21:24:37.077,,,0,8880,1,31,java,Can PHP handle enterprise level sites as well as Java,16055,,
Yes,8,1,,09/25/2008,56,130878,2014-09-10T21:56:54.570,2008-09-25T01:13:37.123,Imran,1897,1897,1,58,php,Global or Singleton for database connection?,42415,,
No,5,1,,09/25/2008,2,130898,2015-05-08T08:16:47.227,2013-09-11T15:48:29.617,Cody Brocious,834176,21944,1,30,c#,Introduction to C# list comprehensions,15371,,
Yes,5,0,,09/25/2008,5,130913,2010-12-10T10:47:54.983,,,0,13760,1,20,c++,What is the state of C++ refactor support in Eclipse?,6531,,
No,1,0,2008-09-25T01:20:57.403,09/25/2008,0,130960,2013-11-01T15:44:14.510,2013-11-01T15:44:14.510,,2619912,414441,1,2,java,How can I provide custom error messages using JAXP DocumentBuilder?,261,,
No,5,0,,09/25/2008,3,131017,2015-06-05T21:43:44.800,2015-06-05T21:43:44.800,,4248328,0,1,7,php,Securing DB and session-data on a PHP shared host,1219,,
Yes,8,0,,09/25/2008,39,131020,2013-01-29T03:36:49.360,2008-10-21T13:54:55.093,Christoph Schiessl,20467,5004,1,70,java,Migrations for Java,12435,,
Yes,6,1,,09/25/2008,0,131056,2008-09-25T11:54:44.867,,,0,13636,1,3,mysql,"Fetch one row per account id from list, part 2",650,,
Yes,5,0,,09/25/2008,8,131085,2015-08-24T18:45:23.520,2008-09-25T13:04:22.953,devinmoore,15950,16447,1,12,mysql,What's the quickest way to dump & load a MySQL InnoDB database using mysqldump?,11191,,
Yes,3,0,,09/25/2008,0,131110,2008-09-25T02:22:45.367,,,0,21969,1,2,c#,Writing a cookie from an ASP.Net HTTPHandler - Page.Response object?,2773,,
No,1,0,,09/25/2008,0,131139,2008-09-25T13:20:05.160,2008-09-25T13:20:05.160,Gregg,7994,7994,1,0,java,Streaming large result sets with MySQL 4.1.x + Connector/J,604,,
Yes,1,0,,09/25/2008,0,131176,2008-09-25T03:32:15.917,2008-09-25T03:32:15.917,jjnguy,2598,1408,1,3,java,Web Log analysis in Java,2121,,
Yes,24,9,,09/25/2008,72,131241,2015-11-15T12:58:07.240,2008-10-21T21:43:27.863,Jason Baker,2147,2147,1,151,c++,Why use iterators instead of array indices?,37944,,
No,5,2,,09/25/2008,0,131326,2008-10-10T19:15:31.957,2008-10-10T19:15:31.957,Bobby Jack,5058,0,1,1,c#,2d Data Structure in C#,2702,,
Yes,2,0,,09/25/2008,0,131327,2008-10-09T13:08:52.833,,,0,3912,1,1,python,Style - When to serialize a Django model Instance: signals vs model's save method,884,,
Yes,3,0,,09/25/2008,0,131393,2015-06-11T18:48:51.233,2015-06-11T18:48:51.233,,21973,21973,1,2,php,Is there a Dependency Injection framework for PHP4?,510,,
Yes,3,0,,09/25/2008,0,131445,2008-09-25T06:10:58.063,2008-09-25T05:56:44.540,Tim James,17055,17055,1,2,c++,C++ tr1 on GCC 3.4.4 (for the Nokia N810 tablet computer),1622,,
Yes,3,2,,09/25/2008,0,131449,2008-09-25T07:35:51.197,2008-09-25T04:16:57.777,Jerub,14648,2598,1,3,python,Do I have to cause an ValueError in Python,2889,,
Yes,2,0,,09/25/2008,1,131456,2009-10-23T00:59:16.377,2009-10-23T00:59:16.377,,1,21429,1,14,c#,How do you apply a .net attribute to a return type,3459,,
Yes,2,0,,09/25/2008,0,131481,2008-09-27T16:33:08.960,,,0,17251,1,0,mysql,Preventing Mongrel/Mysql Errno::EPIPE exceptions,666,,
No,7,0,,09/25/2008,7,131589,2015-04-20T05:31:24.893,,,0,21495,1,11,c#,Linux/C++ programmer to C#/Windows programmer,2038,,
Yes,11,3,,09/25/2008,8,131628,2015-10-28T11:43:38.793,,,0,781,1,40,c#,"What does ""Cannot evaluate expression because the code of the current method is optimized."" mean?",35197,,
Yes,6,1,,09/25/2008,6,131653,2015-12-26T08:13:58.030,2015-12-26T08:13:58.030,,5104596,7598,1,44,html,Inline style to act as :hover in CSS,130272,,
No,1,3,,09/25/2008,0,131659,2011-10-07T22:05:48.933,2011-10-07T22:05:48.933,aku,501,20714,1,-1,c#,What are some non-standard ways to use namespaces?,336,,
Yes,7,1,,09/25/2008,0,131662,2008-10-10T07:16:36.337,,,0,3725,1,0,java,How to differentiate a HTTP Request submitted from a HTML form and a HTTP Request submitted from a client?,968,,
Yes,4,0,,09/25/2008,5,131690,2013-01-23T14:46:41.520,,,0,11314,1,19,c#,How can I programmatically manipulate Windows desktop icon locations?,15103,,
Yes,2,0,,09/25/2008,7,131704,2010-07-21T21:54:17.750,2008-10-07T18:34:22.913,Adam Bellaire,21632,6309,1,22,java,Is it possible to make an eclipse p2 provisioning mechanism running *locally*?,3953,,
Yes,8,0,,09/25/2008,8,131718,2015-06-05T21:42:00.443,2015-06-05T21:42:00.443,,4248328,22009,1,6,php,Common CRUD functions in PHP,15961,,
Yes,5,0,,09/25/2008,0,131788,2009-01-12T19:22:25.200,2009-01-12T19:22:25.200,polarbear,3636,3636,1,3,java,How can I identify references to Java classes using Perl?,364,,
Yes,8,0,,09/25/2008,105,131803,2016-01-19T20:55:04.440,,,0,9236,1,318,c++,unsigned int vs. size_t,126183,,
Yes,6,1,,09/25/2008,0,131805,2012-12-27T09:51:22.437,2008-11-29T06:58:07.793,R. Bemrose,15880,11193,1,8,mysql,SQL Command for copying table,4764,,
Yes,3,1,,09/25/2008,0,131806,2015-11-12T00:47:49.343,2015-11-12T00:47:49.343,,1505120,493,1,7,c#,Mocking classes that aren't interfaces,5110,,
Yes,3,0,,09/25/2008,0,131812,2010-04-04T11:58:01.677,2010-02-11T20:32:20.363,,63550,0,1,1,c#,How do you calculate accumulative time in C#?,10625,,
No,5,2,,09/25/2008,0,131866,2008-09-25T14:35:22.500,,,0,0,1,6,java,Best way to go about serializing and deserializing an object without losing its listeners?,1931,,
Yes,3,0,,09/25/2008,5,131871,2010-11-03T09:55:11.160,2008-09-26T16:38:41.593,cynicalman,410,1659,1,29,c#,Algorithm for implementing C# yield statement,3509,,
Yes,12,0,,09/25/2008,1,131901,2016-02-16T23:20:51.073,2008-09-26T20:04:39.943,Dima,13313,5271,1,9,java,"What are possible reasons for java.io.IOException: ""The filename, directory name, or volume label syntax is incorrect""",40090,,
Yes,9,0,,09/25/2008,3,131902,2016-01-20T06:59:16.950,2015-06-05T21:41:24.413,Graphain,4248328,364,1,5,php,What are the security concerns of evaluating user code?,1577,,
Yes,3,0,,09/25/2008,0,131920,2008-09-25T07:38:41.377,,,0,7122,1,3,c#,Recommendations for a good C#/ .NET based lexical analyser,2540,,
Yes,5,0,,09/25/2008,0,131944,2012-01-27T06:12:58.917,2012-01-27T06:12:58.917,John,4714,0,1,2,c#,How do I read a time value and then insert it into a TimeSpan variable,1846,,
Yes,3,0,,09/25/2008,1,132039,2012-09-07T19:20:11.017,2012-09-07T19:20:11.017,,1561378,22040,1,2,c++,How to send Email through a C++  program?,1277,,
Yes,13,5,,09/25/2008,67,132052,2015-07-09T19:01:18.960,2013-11-07T11:53:39.793,Bruno De Fraine,450811,6918,1,107,java,Servlet for serving static content,106130,,
Yes,23,1,,09/25/2008,186,132058,2016-02-03T12:46:04.453,2015-04-26T18:59:57.850,,1026,189,1,224,python,Showing the stack trace from a running Python application,71944,,
Yes,11,1,2008-10-07T17:01:20.667,09/25/2008,2,132116,2011-11-04T18:24:44.167,2008-10-08T08:02:00.270,Alex Jenter,22046,22046,1,8,c++,Heisenbug: WinApi program crashes on some computers,1654,,
No,4,0,,09/25/2008,1,132118,2012-05-11T08:40:25.343,2012-05-11T08:40:10.070,eltehaem,386213,0,1,10,java,How to get real request URL in struts with tiles?,17851,,
Yes,1,0,,09/25/2008,0,132131,2008-09-26T06:42:50.803,2008-09-26T06:42:50.803,Kaboing,17436,17436,1,2,c#,XML namespace problem in Visual Studio generated service reference,3399,,
Yes,6,0,,09/25/2008,5,132134,2015-06-05T21:40:39.913,2015-06-05T21:40:39.913,,4248328,950778,1,7,php,PHP - Security what is best way?,527,,
No,2,0,,09/25/2008,0,132136,2008-09-25T08:48:01.960,,,0,0,1,1,html,IE6 displaying components in a hidden div (when they should be hidden!),2520,,
Yes,8,3,,09/25/2008,34,132194,2016-02-10T23:51:31.823,2008-09-25T09:09:20.990,tharkun,11995,11995,1,128,php,PHP: Storing 'objects' inside the $_SESSION,69058,,
No,3,0,,09/25/2008,0,132210,2011-06-14T10:10:36.240,2008-09-25T10:46:50.240,magius,428965,428965,1,1,java,Distributed Processing: C++ equivalent of JTA,564,,
Yes,5,0,,09/25/2008,13,132231,2011-11-01T17:44:12.330,,,0,22063,1,30,java,Dealing with command line arguments and Spring,21595,,
No,7,0,,09/25/2008,0,132233,2015-06-05T21:39:59.227,2015-06-05T21:39:59.227,D4V360,4248328,3215,1,2,php,What to use for XML parsing / reading in PHP4,5082,,
Yes,6,0,,09/25/2008,3,132242,2010-04-12T18:29:54.423,2008-09-25T09:06:06.473,Suma,16673,17424,1,7,c++,Does a memory leak at unload of a DLL cause a leak in the host process?,4098,,
Yes,6,1,,09/25/2008,1,132245,2008-09-26T14:33:10.553,2008-09-25T21:09:26.810,marxidad,1659,5599,1,5,c#,Is there any way to use an extension method in an object initializer block in C#,524,,
Yes,1,1,,09/25/2008,0,132263,2008-09-25T13:19:38.733,,,0,0,1,1,java,When exactly plugin.xml files from dependencies of my plugin are loaded?,358,,
Yes,5,0,,09/25/2008,11,132277,2009-12-09T10:54:08.000,2009-03-10T03:44:02.100,Rich B,5640,5802,1,10,c#,Active Directory: Retrieve User information,10997,,
Yes,1,0,,09/25/2008,0,132293,2015-09-13T14:32:51.923,2015-09-13T14:32:51.923,,4111568,5004,1,11,java,SVNkit cannot create SVNRepoitory,3688,,
Yes,1,0,,09/25/2008,2,132295,2008-09-25T15:53:11.097,,,0,15100,1,1,java,Last Resource Optimization,861,,
No,6,0,,09/25/2008,8,132319,2009-08-30T18:38:58.233,2008-09-25T10:38:27.140,,22070,22070,1,15,java,"Storing objects for locating by x,y coordinates",5170,,
Yes,7,0,,09/25/2008,1,132323,2012-09-07T15:58:52.210,2012-09-07T15:58:52.210,Blair Conrad,1561378,19863,1,5,c++,Obtain an index into a vector using Iterators,2728,,
No,3,0,,09/25/2008,4,132326,2009-11-04T10:28:26.170,2009-02-25T05:29:40.783,Eddie,57752,0,1,9,java,"With Apache HttpClient, why isn't my connection timeout working?",18832,,
Yes,1,0,,09/25/2008,2,132342,2015-06-05T21:38:49.610,2015-06-05T21:38:49.610,,4248328,11651,1,5,php,Testing form inputs in PHPUnit,3431,,
Yes,2,2,,09/25/2008,2,132353,2016-01-06T14:32:33.367,2016-01-06T14:32:33.367,,578,578,1,11,java,Double generic constraint on class in Java: extends ConcreteClass & I,5571,,
Yes,5,1,,09/25/2008,19,132358,2011-11-28T15:42:27.173,,,0,20317,1,26,c++,How to read file content into istringstream?,54749,,
No,3,0,,09/25/2008,0,132384,2013-05-25T04:33:01.323,2013-05-25T04:33:01.323,Armadillo,1288,2019426,1,0,php,php - proc_open (or other function that works),1759,,
No,3,0,,09/25/2008,0,132409,2009-10-07T00:46:52.690,2009-10-07T00:46:52.690,,135152,998,1,1,java,JAXB 2 in an Oracle 10g Webapp,1408,,
No,9,0,,09/25/2008,1,132411,2013-11-16T03:56:23.370,2013-11-16T03:56:23.370,Constantin,975097,20310,1,8,java,Translate algorithmic C to Python,3177,,
Yes,1,0,,09/25/2008,0,132432,2008-09-25T14:37:28.423,,,0,21234,1,1,java,Java utility to validate string against NMTOKEN,718,,
Yes,11,0,,09/25/2008,2,132440,2010-10-21T04:03:07.793,2008-10-08T19:16:41.517,dacracot,13930,3535708,1,2,java,Is Java the best language for Mobile App Devlopment?,3572,,
No,2,2,,09/25/2008,0,132444,2008-10-08T15:47:58.397,2008-10-08T15:47:58.397,Nigel Campbell,15401,7345,1,3,java,Workaround for Spring/Hibernate due to non-standard behaviour of UNIQUE constraint in MS SQL,1449,,
Yes,13,2,,09/25/2008,88,132445,2015-10-13T20:21:25.407,2009-11-17T01:01:49.783,,75500,6621,1,362,c#,Direct casting vs 'as' operator?,61865,,
Yes,6,1,,09/25/2008,15,132478,2016-02-28T11:41:28.903,2011-09-04T00:18:09.393,,213269,2138,1,31,java,How to perform string Diffs in Java?,35079,,
No,7,3,,09/25/2008,2,132488,2013-10-19T08:01:57.870,2008-09-25T10:55:46.897,cnu,1448,1448,1,5,python,Regex to remove conditional comments,3594,,
Yes,3,0,,09/25/2008,0,132498,2011-05-05T10:45:50.987,2008-09-26T19:15:55.100,Chris,2134,11612,1,0,java,Webservices client and ssl,958,,
Yes,7,4,,09/25/2008,0,132501,2008-11-06T12:34:22.337,2008-10-01T06:59:21.007,Hugh Allen,15069,4235,1,2,java,How do I sort a list of integers using only one additional integer variable?,2542,,
No,3,2,,09/25/2008,1,132504,2015-06-05T21:38:02.990,2015-06-05T21:38:02.990,mjs,4248328,11543,1,9,php,How to reformat multi-line comments in Eclipse PDT?,5509,,
No,12,0,,09/25/2008,70,132544,2012-12-29T01:27:55.567,2011-05-24T17:17:57.887,,210696,8354,1,149,c#,.NET Configuration (app.config/web.config/settings.settings),73837,,
Yes,2,0,,09/25/2008,2,132566,2016-03-04T16:09:48.663,2016-03-04T16:09:48.663,,996815,192,1,2,css,"""Son of Suckerfish"" CSS Menu - sub menus not closing in IE7",2206,,
Yes,1,0,,09/25/2008,0,132585,2008-09-25T12:24:19.523,,,0,19893,1,0,mysql,Installing mysql problem,305,,
Yes,12,1,,09/25/2008,5,132590,2015-10-16T20:57:31.367,2008-09-25T10:57:00.997,David,381,1900,1,25,java,Can a web service return a stream?,24142,,
No,2,2,,09/25/2008,1,132592,2008-09-25T11:27:43.170,,,0,19863,1,10,c#,How to achieve const-correctness in C#?,3800,,
Yes,1,1,,09/25/2008,0,132597,2009-07-30T20:50:30.750,2009-07-30T20:50:30.750,Einar,123582,2964,1,1,java,"Maven dependency exclusion for War file, but inclusion for tests",3330,,
Yes,6,0,,09/25/2008,4,132607,2011-01-31T21:02:47.887,2009-05-25T05:57:42.210,,19756,1613872,1,5,c#,Exception handling using an HttpModule,3704,,
Yes,4,1,,09/25/2008,0,132612,2012-08-07T14:59:07.830,2008-09-25T11:17:39.213,Cetra,15087,15087,1,6,c++,Show a ContextMenuStrip without it showing in the taskbar,2937,,
Yes,4,0,,09/25/2008,8,132620,2012-12-12T15:54:41.733,2010-03-28T20:59:29.193,,76337,7837,1,19,c#,How do you retrieve a list of logged-in/connected users in .NET?,24398,,
Yes,8,0,2008-09-25T11:11:01.697,09/25/2008,0,132649,2012-09-27T11:30:04.157,2012-09-27T11:30:04.157,SCdF,527702,21067,1,13,css,What is the difference between overflow:hidden and display:none,15238,,
Yes,4,0,,09/25/2008,5,132667,2013-04-04T13:58:43.253,2008-09-25T11:19:37.727,Marcos Bento,20317,20317,1,26,c++,How to disable #pragma warnings?,45325,,
Yes,9,1,,09/25/2008,31,132685,2016-02-02T13:55:47.800,2016-02-02T13:55:15.590,,4377017,16440,1,88,css,Font size in CSS - % or em?,30698,,
No,9,0,,09/25/2008,1,132734,2009-10-29T22:34:48.837,,,0,8206,1,-1,python,Presentations on switching from Perl to Python,1490,,
Yes,17,0,,09/25/2008,25,132738,2015-02-19T21:50:57.690,2015-02-19T21:50:57.690,,3001761,20317,1,30,c++,Why should I ever use inline code?,10699,,
Yes,3,0,,09/25/2008,1,132750,2008-09-25T14:14:07.123,2008-09-25T13:59:35.957,Charles Roper,1944,22113,1,4,jquery,jQuery - running a function on a new image,9063,,
Yes,5,0,,09/25/2008,0,132754,2008-09-26T09:29:14.117,2008-09-25T12:12:18.913,Michal Sznajder,501,501,1,1,java,Different layouts and i18n in JSP application,681,,
No,2,0,,09/25/2008,0,132830,2008-10-03T19:47:10.863,2008-09-25T12:11:43.717,ripper234,11236,11236,1,7,c#,Deterministic dispose of ThreadStatic objects,2160,,
Yes,1,0,,09/25/2008,0,132895,2008-09-25T12:21:33.820,,,0,15452,1,1,java,What is the best way to generate XML Binding Code from a DTD?,742,,
Yes,16,0,,09/25/2008,13,132902,2016-02-14T11:59:52.070,2008-09-25T13:32:07.690,lindelof,1428,1428,1,26,mysql,How do I split the output from mysqldump into smaller files?,35762,,
Yes,3,0,,09/25/2008,7,132940,2015-09-11T07:34:01.227,2015-09-11T07:32:34.890,,542251,11898,1,28,c#,Why does Castle Windsor hold onto transient objects?,6197,,
No,5,2,,09/25/2008,2,132976,2010-11-26T10:00:25.500,2009-07-30T21:02:44.860,,123582,2767300,1,9,java,How do you force a maven MOJO to be executed only once at the end of a build?,2530,,
Yes,10,0,,09/25/2008,79,132988,2015-10-06T13:52:43.540,2014-11-22T14:47:26.550,rafek,63550,61,1,222,python,Is there a difference between `==` and `is` in Python?,74419,,
Yes,14,0,,09/25/2008,120,133051,2016-02-12T13:31:09.837,2012-05-25T16:06:34.513,,18511,14749,1,507,css,What is the difference between visibility:hidden and display:none?,190814,,
No,1,0,,09/25/2008,1,133112,2008-09-26T12:24:46.540,,,0,939,1,1,java,What is the list of JConnect error-codes?,649,,
Yes,3,0,,09/25/2008,4,133143,2008-12-15T13:20:58.557,,,0,805,1,5,c#,LLBLGen: How can I softdelete a entry,1718,,
Yes,2,2,2008-09-26T14:46:00.070,09/25/2008,1,133194,2008-11-02T01:35:40.343,2008-11-02T01:35:40.343,hop,3850,22062,1,4,c#,Embedded Outlook View Control,2241,,
Yes,5,0,,09/25/2008,0,133229,2013-05-19T21:59:17.343,2008-09-25T13:30:59.957,sblundy,4893,0,1,8,java,How can I discover resources in a Java jar with a wildcard name?,8449,,
Yes,6,0,,09/25/2008,23,133270,2014-02-04T16:42:01.960,2012-05-29T17:43:43.330,,866022,4687,1,85,c#,Illustrating usage of the volatile keyword in C#,12938,,
Yes,1,0,,09/25/2008,0,133282,2008-09-25T14:56:09.283,,,0,12631,1,1,java,Are there any emulator for the JTAPI API?,693,,
No,8,1,,09/25/2008,1,133287,2013-01-30T11:01:19.613,2008-09-25T14:15:12.080,devinmoore,15950,0,1,3,c#,Threading when sending emails,3906,,
Yes,2,2,,09/25/2008,0,133308,2011-12-30T01:35:46.497,2011-12-30T01:35:46.497,Chris MacDonald,957549,18334,1,2,php,Subfolders in CodeIgniter,2705,,
Yes,9,4,,09/25/2008,140,133310,2015-11-21T12:24:58.980,2015-11-21T12:19:09.510,Adam Bellaire,63550,2313,1,625,jquery,"How can I get jQuery to perform a synchronous, rather than asynchronous, Ajax request?",386561,,
Yes,1,0,,09/25/2008,0,133330,2008-09-26T18:23:57.173,2008-09-26T18:23:57.173,skolima,3205,254,1,2,c#,Programatically delete emails and SMSs on a Window Mobile device,558,,
Yes,16,4,,09/25/2008,3,133364,2008-11-19T22:46:54.757,2008-09-25T13:52:51.103,Chris Jester-Young,13,19024,1,17,c++,How do you handle strings in C++?,3038,,
Yes,5,0,,09/25/2008,30,133379,2016-02-04T09:37:34.727,2008-09-25T13:59:31.477,scottmarlowe,1683,1683,1,79,c#,Elevating process privilege programatically?,97711,,
Yes,3,1,,09/25/2008,2,133394,2012-12-17T19:59:12.327,2009-03-01T03:45:58.783,Eddie,57752,2680,1,6,php,How do I set the Content-type in Joomla?,6973,,
Yes,4,0,,09/25/2008,4,133436,2008-09-26T13:50:10.030,2008-09-25T13:58:42.150,Steve McLeod,2959,2959,1,12,java,How can I get access to the HttpServletRequest object when using Java Web Services,32431,,
Yes,7,1,,09/25/2008,1,133442,2009-01-07T07:45:37.770,2008-09-25T16:26:01.097,,16662,16662,1,3,c#,Can a TCP/IP Stack be killed programmatically?,1377,,
Yes,3,1,,09/25/2008,0,133487,2010-02-07T23:33:11.187,2010-02-07T23:33:11.187,TimK,61974,2348,1,5,c#,How do I remove an element that matches a given criteria from a LinkedList in C#?,1926,,
Yes,10,0,,09/25/2008,20,133569,2013-10-14T18:10:56.360,2012-12-05T22:22:32.590,,317955,20317,1,43,c++,Hashtable in C++?,45345,,
Yes,9,1,,09/25/2008,6,133571,2015-04-01T13:18:33.767,2008-09-25T16:43:46.810,levik,4465,20907,1,9,html,How to convert multiple <br/> tag to a single <br/> tag in php,13809,,
Yes,4,0,,09/25/2008,0,133596,2011-02-02T21:09:43.280,2008-09-25T14:19:47.937,John Topley,1450,6624,1,2,css,setting Radio Button enabled/disabled via CSS,15427,,
No,6,1,,09/25/2008,2,133660,2014-04-15T14:53:35.733,2008-09-26T08:40:24.077,Leo B,0,0,1,20,c#,How can I access a mapped network drive with System.IO.DirectoryInfo?,20197,,
Yes,5,0,,09/25/2008,1,133679,2012-03-05T22:36:10.257,2009-04-02T16:14:41.677,Ray Hayes,7093,7093,1,4,c#,Determine SLOC and complexity of C# and C++ from .NET,1666,,
Yes,9,1,,09/25/2008,25,133686,2015-06-11T18:49:53.877,2015-06-11T18:49:53.877,user212218,21973,21973,1,30,php,Profiling PHP code,10135,,
Yes,2,2,,09/25/2008,0,133690,2008-09-25T14:59:08.900,2008-09-25T14:44:44.817,Chris Lawlor,21245,21245,1,2,c#,.NET - How to hide invalid choices in a DateTimePicker,1174,,
Yes,19,0,,09/25/2008,4,133701,2015-06-05T21:36:30.670,2015-06-05T21:36:30.670,Mark Brady,4248328,13913,1,13,php,Is Symfony a good framework to learn?,9089,,
No,5,2,,09/25/2008,0,133703,2014-06-11T21:34:18.660,2008-09-25T17:07:55.753,minty,4491,4491,1,7,html,How do you create an HTML table with adjustable columns?,11527,,
Yes,3,0,,09/25/2008,2,133710,2011-01-17T17:18:37.463,,,0,0,1,5,java,Ant and the available task - what if something is not available?,16892,,
Yes,4,5,,09/25/2008,1,133772,2008-09-26T19:10:58.747,2008-09-26T19:10:58.763,Chris,2134,21807,1,2,c#,How do I deserialize an XML file into a class with a read only property?,2942,,
