"","AcceptedAnswerId","AnswerCount","CommentCount","FavoriteCount","Important","Score","Tags","Title","ViewCount","OwnerUserId","rankpred"
"1969","Yes",5,0,100,"unknown",4,"php","Determining the performance consequences of PHP code",10,577,0.912580035886211
"317","Yes",5,0,100,"unknown",4,"php","Use for the phppgadmin Reports Database?",10,277,0.912546962273011
"5123","No",5,0,100,"unknown",0,"python","How can i move an object drawn in device context python",10,20894,0.912545046876761
"616","Yes",5,0,100,"unknown",4,"php","cURL adding whitespace to post content?",10,204,0.912538912649207
"365","Yes",5,0,100,"unknown",4,"php","What do I need to run PHP applications on IIS?",10,115,0.912529097818047
"444","Yes",5,0,100,"unknown",4,"php","How to setup site-wide variables in php?",10,103,0.912527774393841
"597","Yes",5,0,100,"unknown",4,"php","Email queueing in php",10,0,0.912516414258135
"2146","Yes",5,0,100,"unknown",4,"php","How do prepared statements work?",10,0,0.912516414258135
"3511","No",5,0,100,"unknown",4,"php","How to connect to Oracle database?",10,0,0.912516414258135
"4681","No",5,0,100,"unknown",4,"php","How to check if a php script is still running",10,0,0.912516414258135
"4715","Yes",5,0,100,"unknown",4,"php","Whats the best book/site/tutorial for learning object oriented php?",10,0,0.912516414258135
"5215","No",5,0,100,"unknown",4,"php","PHP Async Web Services",10,0,0.912516414258135
"5613","Yes",5,0,100,"unknown",3,"php","How do I prevent using the incorrect type in PHP?",10,8123,0.912509848390491
"5460","Yes",5,0,100,"unknown",2,"php","How to add currency strings (non-standardized input) together in PHP?",10,16292,0.912508356389386
"2954","No",5,0,100,"unknown",1,"python","Is there a python package to interface with MS Cluster?",10,12218,0.912490617943745
"4093","No",5,0,100,"unknown",2,"php","Is it possible to save metadata in an image?",10,16094,0.912486512892966
"6093","Yes",5,0,100,"unknown",2,"python","Difflib.SequenceMatcher isjunk optional parameter query: how to ignore whitespaces, tabs, empty lines?",10,3834,0.912468387058498
"6396","Yes",5,0,100,"unknown",1,"python","Extension functions and 'help'",10,11828,0.912447580279506
"2835","Yes",5,0,100,"unknown",1,"python","Python Psycopg error and connection handling (v MySQLdb)",10,11596,0.91242196931056
"4745","Yes",5,0,100,"unknown",1,"python","How to express this Bash command in pure Python",10,11596,0.91242196931056
"5988","Yes",5,0,100,"unknown",2,"python","Something like Explorer's icon grid view in a Python GUI",10,3176,0.912395747024482
"2812","Yes",5,0,100,"unknown",1,"python","Can I implement a web user authentication system in python without POST?",10,11324,0.912391934032568
"4680","Yes",5,0,100,"unknown",2,"python","How to update a Tix.ComboBox's text?",10,3051,0.912381941467972
"2485","Yes",5,0,100,"unknown",3,"php","Any PHP editors supporting 5.3 syntax?",10,6678,0.912350324113019
"5114","Yes",5,0,100,"unknown",3,"php","PHP and MS Access: Number of Records returned by SELECT query",10,6561,0.912337396114724
"5040","Yes",5,0,100,"unknown",2,"php","Install PHP on XP / IIS 5.1?",10,14728,0.912335680445445
"1328","Yes",5,0,100,"unknown",2,"python","How do I add data to an existing model in Django?",10,2592,0.912331230593242
"5726","Yes",5,0,100,"unknown",3,"php","PHP parse_ini_file() - where does it look?",10,6400,0.912319603487319
"5711","Yes",5,0,100,"unknown",1,"php","Is PHP international?",10,22618,0.912303349479345
"2330","No",5,0,100,"unknown",3,"php","Wildcard Subdomain Exceptions",10,6140,0.912290863159517
"1402","Yes",5,0,100,"unknown",2,"python","Retrieving an Oracle timestamp using Python's Win32 ODBC module",10,2193,0.912287127038142
"4739","Yes",5,0,100,"unknown",2,"python","How do I create a non-standard type with SOAPpy?",10,2183,0.912286021428324
"2462","Yes",5,0,100,"unknown",3,"php","Apache Fall Back When PHP Fails",10,6085,0.912284782383756
"2707","Yes",5,0,100,"unknown",1,"python","why might my pyglet vertex lists and batches be very slow on Windows?",10,10176,0.912265064882617
"1465","No",5,0,100,"unknown",2,"python","Using C in a shared multi-platform POSIX environment",10,1892,0.912253842665632
"3317","Yes",5,0,100,"unknown",2,"php","PHP - RSS builder",10,13913,0.912245577017225
"2677","Yes",5,0,100,"unknown",1,"python","Decorating a parent class method",10,9940,0.912238963199209
"5206","Yes",5,0,100,"unknown",2,"php","Incorrectly set up APC for PHP?",10,13778,0.91223064383123
"483","Yes",5,0,100,"unknown",2,"python","Is there a python module for regex matching in zip files",10,1448,0.912204724612793
"5208","Yes",5,0,100,"unknown",2,"php","PHP: using preg_replace with htmlentities",10,13281,0.912175647790328
"4917","Yes",5,0,100,"unknown",2,"python","Is there an Eclipse add-on to build a python executable for distribution?",10,1179,0.912174954066223
"2107","Yes",5,0,100,"unknown",3,"php","Running a scheduled task in a Wordpress plug-in",10,5062,0.912171610479651
"2776","No",5,0,100,"unknown",3,"php","Where am I supposed to see FirePHP output?",10,5056,0.912170946325739
"3028","Yes",5,0,100,"unknown",2,"php","Form library",10,13211,0.912167899367508
"2375","Yes",5,0,100,"unknown",3,"php","Alternative to PHP QuickForm?",10,4883,0.91215179460243
"5045","Yes",5,0,100,"unknown",1,"python","Adding New Element to Text Substring",10,9106,0.912146666271142
"640","Yes",5,0,100,"unknown",2,"python","How to check set of files conform to a naming scheme",10,745,0.912126903542207
"4477","Yes",5,0,100,"unknown",3,"php","PHP performance considerations?",10,4376,0.912095646137456
"1875","Yes",5,0,100,"unknown",2,"python","Python: No module named core.exceptions",10,422,0.912091127019658
"2940","Yes",5,0,100,"unknown",2,"php","Is it possible to use .htaccess to send six digit number URLs to a script but handle all other invalid URLs as 404s?",10,12513,0.912090602723563
"2572","No",5,0,100,"unknown",1,"python","How can I access App Engine through a Corporate proxy?",10,8548,0.91208486468107
"4673","Yes",5,0,100,"unknown",2,"php","What is the standard format for documenting functions in php?",10,12280,0.912064786581055
"2560","Yes",5,0,100,"unknown",1,"python","Classes in Python",10,8324,0.912060044392009
"4411","Yes",5,0,100,"unknown",3,"php","PHP parse configuration ini files",10,3983,0.912052100462194
"6515","No",5,0,100,"unknown",0,"python","SQLAlchemy and kinterbasdb in separate apps under mod_wsgi",10,16401,0.912048349420997
"4475","Yes",5,0,100,"unknown",2,"python","How would one log into a phpBB3 forum through a Python script using urllib, urllib2 and ClientCookie?",10,0,0.912044365106117
"5107","No",5,0,100,"unknown",2,"python","Example Facebook Application using TurboGears -- pyFacebook",10,0,0.912044365106117
"5015","Yes",5,0,100,"unknown",3,"php","compression library for c and php",10,3740,0.912025165522636
"5129","Yes",5,0,100,"unknown",1,"python","Checking for code changes in all imported python modules",10,7883,0.912011160943869
"2531","No",5,0,100,"unknown",1,"python","How create threads under Python for Delphi",10,7735,0.911994750112774
"1741","Yes",5,0,100,"unknown",3,"php","Redirect from domain name to a dotted quad hosted box",10,3135,0.911958072900829
"153","Yes",15,0,100,"unknown",84,"java","What code analysis tools do you use for your Java projects?",10,235,0.91195337659682
"1456","No",5,0,100,"unknown",3,"php","Login Integration in PHP",10,2644,0.911903588546616
"3339","Yes",5,0,100,"unknown",2,"php","strpos function problem in PHP not finding the needle",10,10583,0.91187655413452
"665","Yes",5,0,100,"unknown",3,"php","PHP with SQL Server 2005+",10,1915,0.911822638074908
"2342","Yes",5,0,100,"unknown",1,"python","Storing multiple arrays in Python",10,6163,0.91182026972395
"790","Yes",5,0,100,"unknown",3,"php","How to handle including needed classes in PHP",10,1862,0.911816750167547
"1654","No",5,0,100,"unknown",3,"php","Given that I have a hash of id(key) and countries(values) sorted alphabetically, what is the best way to bubble up an entry to the top of the stack?",10,1797,0.911809528664239
"6059","Yes",5,0,100,"unknown",3,"php","Comprehensive server-side validation",10,1467,0.911772857406527
"3722","Yes",5,0,100,"unknown",1,"php","How can I avoid duplicate copies of an object in a cache?",10,17600,0.911747062408986
"1540","Yes",5,0,100,"unknown",3,"php","PHP Include function outputting unknown char",10,1111,0.91173328145516
"4876","Yes",5,0,100,"unknown",1,"php","MVC frameworks on hosted servers",10,17415,0.911726492824966
"310","Yes",5,0,100,"unknown",3,"php","Checking FTP status codes with a PHP script",10,572,0.911673331170305
"567","Yes",5,0,100,"unknown",3,"php","How do you use back-references to PCREs in PHP?",10,572,0.911673331170305
"4101","Yes",5,0,100,"unknown",3,"php","Are there any resources about the PHP XMLWriter functionality?",10,572,0.911673331170305
"5179","Yes",5,0,100,"unknown",3,"php","Php debugging with Aptana Studio and Xdebug or Zend debugger on OS X",10,556,0.911671551008137
"1593","Yes",5,0,100,"unknown",3,"php","PHP, Arrays, and References",10,486,0.911663762417671
"367","Yes",5,0,100,"unknown",3,"php","What's the preferred way to connect to a postgresql database from PHP?",10,305,0.911643620472684
"3433","Yes",5,0,100,"unknown",1,"php","php $_GET sort problem",10,16458,0.911620017773457
"215","Yes",5,0,100,"unknown",3,"php","Making a production build of a PHP project with Subversion",10,58,0.911616127259278
"2541","No",5,0,100,"unknown",3,"php","CakePHP: Action runs twice, for no good reason",10,0,0.911609670243083
"3553","No",5,0,100,"unknown",3,"php","PDF Imposition in PHP",10,0,0.911609670243083
"3972","Yes",5,0,100,"unknown",3,"php","Convert/extract phpinfo() into php.ini",10,0,0.911609670243083
"4136","Yes",5,0,100,"unknown",3,"php","Using php, how to insert text without overwriting to the beginning of a text file",10,0,0.911609670243083
"5464","No",5,0,100,"unknown",3,"php","Log/Graph PHP execution time",10,0,0.911609670243083
"6554","No",5,0,100,"unknown",2,"php","Checking for and not printing JavaScript in generated data?",10,8123,0.911603042914424
"6113","Yes",5,0,100,"unknown",1,"php","Is there a SAPI module for PHP 5 for supporting the thttpd web server?",10,16139,0.911584500324357
"5325","Yes",5,0,100,"unknown",1,"python","Style - When to serialize a Django model Instance: signals vs model's save method",10,3912,0.91156988127394
"3355","Yes",5,0,100,"unknown",1,"php","Is there any way to detect the target class in static methods?",10,15872,0.911554762645258
"5271","No",5,0,100,"unknown",2,"php","Parse Fast Infoset documents in PHP?",10,7675,0.911553150298618
"1216","Yes",5,0,100,"unknown",1,"python","Django ImageField core=False in newforms admin",10,3594,0.911534457048774
"3712","Yes",5,0,100,"unknown",1,"php","Tidy Converting <Span Style=""Font-Style:Bold""> to <Class=""C1"">",10,15567,0.911520781586477
"3525","Yes",5,0,100,"unknown",1,"python","Setting Environment Variables for Mercurial Hook",10,3350,0.911507267509569
"5697","Yes",5,0,100,"unknown",0,"python","PyQt - QScrollBar",10,10710,0.911415555770316
"3695","Yes",5,0,100,"unknown",0,"python","Django + FCGID on Fedora Core 9 -- what am I missing?",10,10661,0.911410089556595
"5274","Yes",5,0,100,"unknown",0,"python","Getting Python to use the ActiveTcl libraries",10,10577,0.911400718196039
"3064","Yes",5,0,100,"unknown",2,"php","Easy expanation of setting up Openssl on Windows",10,6244,0.911393613114987
"1687","Yes",5,0,100,"unknown",1,"python","Can the HTTP version or headers affect the visual appearance of a web page?",10,2168,0.911375447416114
"2703","Yes",5,0,100,"unknown",0,"python","mod_python/MySQL error on INSERT with a lot of data: ""OperationalError: (2006, 'MySQL server has gone away')""",10,10160,0.911354182834301
"5444","Yes",5,0,100,"unknown",0,"php","Parsing XML With Single Quotes?",10,22216,0.911349747699925
"4553","Yes",5,0,100,"unknown",1,"php","Setting up Subversion on a Red Hat system",10,13658,0.911307825669761
"2159","No",5,0,100,"unknown",2,"php","Kill a specific PHP script running on FastCGI / IIS?",10,5454,0.911305427520379
"4004","Yes",5,0,100,"unknown",2,"php","Disable Cakephp's Auto Model ""feature""",10,5261,0.911283871406284
"6256","Yes",5,0,100,"unknown",2,"php","Will upgrading Php 5.2.5 to 5.2.6 result in any problems?",10,5261,0.911283871406284
"1183","Yes",5,0,100,"unknown",1,"python","ssh hangs when command invoked directly, but exits cleanly when run interactive",10,742,0.911216179814253
"5228","Yes",5,0,100,"unknown",1,"python","Does Django support multi-value cookies?",10,736,0.911215509138646
"4713","Yes",5,0,100,"unknown",1,"python","Debug/Monitor middleware for python wsgi applications",10,720,0.911213720648005
"2751","Yes",5,0,100,"unknown",1,"python","Change command Method for Tkinter Button in Python",10,680,0.911209249279138
"5639","Yes",5,0,100,"unknown",1,"python","Get Bound Event Handler in Tkinter",10,680,0.911209249279138
"5755","Yes",5,0,100,"unknown",1,"python","Regular expressions but for writing in the match",10,293,0.911165978288963
"5536","Yes",5,0,100,"unknown",1,"php","Can PHP's SQL Server driver return SQL return codes?",10,12308,0.911156949069328
"2920","No",5,0,100,"unknown",1,"php","What is the best way to process all versions of MS Excel spreadsheets with php on a non-Windows machine",10,12231,0.911148336536152
"5841","Yes",5,0,100,"unknown",1,"python","How do I get the key value of a db.ReferenceProperty without a database hit?",10,96,0.911143944145165
"3126","No",5,0,100,"unknown",1,"python","OPENGL User Interface Programming",10,0,0.911133204907056
"4462","No",5,0,100,"unknown",1,"python","Does anyone know of a widget for a desktop toolkit(GTK, Qt, WX) for displaying a map of US states?",10,0,0.911133204907056
"3349","No",5,0,100,"unknown",1,"php","Allow user@example or user@localhost in email validation?",10,11910,0.911112424220811
"1204","Yes",5,0,100,"unknown",2,"php","php scripts writing to non-world-writable files",10,3561,0.911093794539044
"3735","Yes",5,0,100,"unknown",1,"php","How to create a fast PHP library?",10,11670,0.911085565334089
"1187","Yes",5,0,100,"unknown",2,"php","Cocoa tips for PHP developers?",10,3407,0.911076557669192
