AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,_FavoriteCount,_Id,_Important,_LastActivityDate,_LastEditDate,_LastEditorDisplayName,_LastEditorUserId,_OwnerUserId,_PostTypeId,Score,Tags,_Title,ViewCount
Yes,7,0,,9/20/12,100,48017,unknown,2015-03-16T14:28:56.617,2010-08-29T08:28:10.143,,70604,445087,1,274.35,c++,What is a jump table?,10
Yes,12,0,,9/20/12,100,48053,unknown,2015-04-15T16:37:48.353,2010-08-29T08:28:29.237,Jeff V,70604,445087,1,91.35,c++,Is there an alternative to using % (modulus) in C/C++?,10
Yes,24,0,,2/5/10,100,48087,unknown,2016-01-28T00:02:08.350,2010-01-27T13:30:00.627,,86296,4541,1,1907.88,c#,Select a random N elements from List<T> in C#,50
Yes,5,0,,2/5/10,100,48088,unknown,2016-01-07T05:41:15.540,2016-01-07T05:41:15.540,marcio,797,797,1,17.38,java,Returning from a finally block in Java,10
Yes,7,0,,3/19/10,100,48094,unknown,2015-12-15T19:35:02.457,,,0,2147,1,505.08,c++,C++ deleting a pointer to a pointer,10
Yes,11,0,,11/19/11,100,48123,unknown,2014-06-27T10:09:16.607,2012-11-30T12:54:38.573,,518853,802,1,312.39,python,Glade or no glade: What is the best way to use PyGtk?,10
Yes,10,0,,11/19/11,100,48124,unknown,2016-02-24T14:41:48.680,2008-10-05T06:18:15.677,MrValdez,1599,115,1,110.16,php,Generating (pseudo)random alpha-numeric strings,10
Yes,2,0,,11/19/11,100,48126,unknown,2009-01-28T03:57:18.317,,,0,1638,1,2007.53,mysql,"PHP + MySql + Stored Procedures, how do I get access an ""out"" value?",10
Yes,8,0,,4/29/09,100,48144,unknown,2013-05-30T15:19:37.527,2008-09-07T04:46:00.253,Jay,1891,1891,1,7552.37,java,What are advantages of bytecode over native code?,10
No,4,0,,4/3/11,100,48176,unknown,2009-11-19T17:10:32.110,,,0,4883,1,97.76,python,Embedding a remote Python shell in an application,10
Yes,5,0,,4/16/11,100,48179,unknown,2015-04-18T09:45:14.897,,,0,4213,1,26.6,java,Video Thumbnails in Java,10
Yes,17,0,,4/16/11,100,48203,unknown,2012-04-23T06:06:03.150,2010-02-19T10:21:47.173,Idiotic Business Models,126562,4857,1,22.14,java,Linux distros for Java Development,10
No,9,0,,6/15/10,100,48211,unknown,2012-01-14T19:13:48.807,2009-12-13T19:43:00.937,,63550,4883,1,106.56,python,Free Python decompiler that is not an online service?,50
Yes,2,0,,6/15/10,100,48215,unknown,2016-02-08T15:15:34.150,2014-12-15T13:52:37.427,,1835379,1293,1,1091.34,jquery,"JQuery & Objects, trying to make a lightweight widget",10
Yes,13,0,,8/9/09,1000,48239,unknown,2016-02-08T15:13:00.717,2015-12-09T06:43:31.660,,121946,1090,1,17.22,jquery,Getting the ID of the element that fired an event,100
Yes,14,0,2008-09-21T16:14:00.783,9/20/09,100,48249,unknown,2013-07-17T17:43:43.900,2009-10-13T16:34:00.673,mmyers,5640,4857,1,138.72,java,Is there a way to embed a browser in Java?,10
Yes,3,0,,9/20/09,100,48253,unknown,2013-09-04T23:53:02.627,,,0,4985,1,244.55,php,Compile a PHP script in Linux,10
Yes,5,0,,3/20/12,100,48271,unknown,2011-08-19T20:31:36.963,,,0,4996,1,41.28,c#,Setting DataGridView.DefaultCellStyle.NullValue to null at designtime raises error at adding rows runtime,10
Yes,5,0,,3/23/12,100,48278,unknown,2011-09-15T16:45:01.230,2011-03-04T14:40:11.073,Geir-Tore Lindsve,41956,4582,1,129.6,c#,How to print css applied background images with WebBrowser control,10
Yes,2,0,,7/19/10,100,48288,unknown,2010-12-23T07:51:24.150,,,0,4200,1,176.25,c#,Unexpected behaviour of Process.MainWindowHandle,10
Yes,5,0,,7/19/10,100,48293,unknown,2013-02-17T00:02:52.407,2008-09-30T09:41:24.510,graham.reeds,342,342,1,27.9,java,Running a regular background event in Java web app,10
Yes,10,0,,11/21/12,100,48299,unknown,2008-09-16T11:54:41.973,2008-09-07T10:44:58.517,Unkwntech,115,115,1,1847.72,c++,C++ UI resources,10
No,5,0,,3/27/09,100,48307,unknown,2009-01-19T21:00:23.943,,,0,3394,1,299.25,c#,Fundamental Data Structures in C#,10
Yes,4,0,,3/27/09,100,48338,unknown,2012-08-29T12:08:09.037,2012-08-29T12:08:09.037,David Crow,50776,209,1,741.78,c++,Am I allowed to run a javascript runtime (like v8) on the iPhone?,10
No,5,0,,3/27/09,100,48340,unknown,2009-12-09T09:02:05.970,,,0,4215,1,91.68,c#,Cannot handle FaultException,10
Yes,5,0,,5/14/10,100,48356,unknown,2009-09-30T10:47:42.190,2008-09-07T12:18:52.690,,5021,5021,1,2328.66,c#,Can't Re-bind a socket to an existing IP/Port Combination,10
Yes,9,0,,5/14/10,100,48381,unknown,2014-01-03T08:46:33.897,2008-11-11T16:23:53.357,Scott Dorman,1559,5024,1,1515.57,c#,Generating Documentation from C# XML Comments,50
Yes,3,0,,10/17/10,100,48390,unknown,2012-01-19T21:03:10.797,2008-10-12T22:26:31.213,Craig Angus,15352,3686,1,5327.04,c++,Eclipse spelling engine does not exist,10
Yes,3,0,,8/24/10,100,48426,unknown,2015-04-08T20:02:44.817,2009-05-19T11:15:30.993,,1,445087,1,1350.44,c++,What's the best tool to graphically display memory layout from a .map file?,10
Yes,4,0,,8/24/10,100,48432,unknown,2012-09-29T11:29:19.000,2009-07-15T09:19:48.957,iAn,4396,4396,1,919.08,c#,Pros & cons between LINQ and traditional collection based approaches,10
Yes,8,0,,8/10/11,100,48442,unknown,2013-07-09T08:10:46.637,2008-09-08T12:38:34.460,hydeph,1294,1294,1,1495.11,java,Rule of thumb for choosing an implementation of a Java Collection?,10
Yes,6,0,,9/24/09,100,48458,unknown,2012-09-21T17:07:02.227,2008-10-03T20:25:27.450,Constantin,20310,96,1,285.3,python,Project structure for Google App Engine,10
Yes,9,0,,9/24/09,100,48474,unknown,2016-02-16T22:14:58.377,2010-01-04T03:37:17.627,rrichter,5038,5038,1,593.91,html,How do I position one image on top of another in HTML?,100
Yes,7,0,,10/30/12,100,48496,unknown,2013-08-23T15:18:21.773,2013-08-23T15:18:21.773,,1228,2686,1,804.3,c++,How to teach a crash course on C++?,10
No,5,0,,10/30/12,100,48555,unknown,2009-12-20T22:22:56.413,,,0,1944,1,896.45,html,"Best way to compress HTML, CSS & JS with mod_deflate and mod_gzip disabled",10
Yes,2,0,,5/7/10,100,48562,unknown,2012-08-17T16:55:50.363,2011-06-22T20:43:30.030,,351201,5060,1,188.53,python,How do I implement a pre-commit hook script in SVN that calls dos2unix to validate checked-in file,10
Yes,3,0,,4/9/11,100,48570,unknown,2016-01-16T14:00:42.460,,,0,5056,1,1729.44,php,Something like a callback delegate function in php,10
No,4,0,,6/3/10,100,48633,unknown,2015-12-14T06:55:32.093,2012-06-26T22:43:45.930,Oli,9314,281,1,7431.3,mysql,Maximum table size for a MySQL database,10
Yes,6,0,,5/22/10,100,48647,unknown,2016-01-11T08:25:10.940,2010-06-27T09:06:00.800,Josh,113124,4928,1,261.45,c++,Does ScopeGuard use really lead to better code?,10
Yes,1,0,,5/22/10,100,48659,unknown,2008-09-11T16:58:23.530,2008-09-11T16:58:23.530,Jay R.,5074,5074,1,118.96,java,How do you send and receive UDP packets in Java on a multihomed machine?,10
Yes,7,0,,10/25/12,100,48668,unknown,2012-08-03T13:58:19.390,2008-10-03T17:46:42.713,itsmatt,7862,4883,1,133.35,c#,How should anonymous types be used in C#?,10
No,5,0,,10/25/12,100,48669,unknown,2016-02-18T12:35:33.680,2016-02-18T12:35:33.680,,4095056,2757,1,3070.4,html,Are there any tools out there to compare the structure of 2 web pages?,10
Yes,5,0,,10/25/12,100,48679,unknown,2014-09-04T13:02:25.173,2014-09-04T13:02:25.173,ΤΖΩΤΖΙΟΥ,41071,5080,1,362.94,c#,Copy a file without using the windows file cache,10
Yes,6,0,,10/25/12,100,48680,unknown,2015-08-12T12:19:19.143,2015-08-12T12:19:19.143,,2185245,1736,1,1120.41,c#,Winforms c# - Set focus to first child control of TabPage,10
Yes,4,0,,1/5/10,100,48733,unknown,2012-11-27T07:30:21.163,2008-11-14T14:42:48.060,erickson,3474,48310,1,679.66,java,How to maintain Hibernate cache consistency running two Java applications?,10
Yes,6,0,,1/5/10,100,48773,unknown,2008-09-30T23:59:39.953,,,0,0,1,744.04,c#,Adding extra information to a custom exception,10
Yes,1,0,,12/30/11,100,48777,unknown,2008-10-03T20:45:00.750,2008-10-03T20:45:00.763,Constantin,20310,422,1,232.4,python,Python: No module named core.exceptions,10
Yes,7,0,,12/30/11,100,48782,unknown,2012-09-06T13:16:58.663,2008-09-13T04:13:43.010,Euro Micelli,2230,1360,1,1262.88,html,TinyMCE vs Xinha,10
No,1,0,,2/14/11,100,48859,unknown,2014-11-30T10:27:20.583,,,0,5077,1,1886.83,java,Detecting Client Disconnects in Web Services,10
Yes,8,0,,5/28/10,100,48884,unknown,2013-05-29T15:03:46.877,2012-11-06T22:51:32.583,,535822,2678,1,302.94,python,Amazon API library for Python?,10
Yes,11,0,,5/28/10,100,48916,unknown,2014-08-06T09:15:17.823,2012-06-15T11:26:02.033,,63550,4246,1,1056.86,c#,Multi-threaded splash screen in C#?,10
Yes,4,0,,6/28/10,100,48931,unknown,2016-02-08T15:09:34.127,2016-02-08T15:09:34.127,Mnebuerquo,92701,5114,1,6626.53,jquery,How to read bound hover callback functions in jquery,10
Yes,11,0,,3/1/11,100,48935,unknown,2015-11-19T07:10:04.563,2011-08-19T16:16:28.560,,63550,146637,1,1259.58,c#,How can I register a global hot key to say CTRL+SHIFT+(LETTER) using WPF and .NET 3.5?,10
Yes,9,0,,3/1/11,100,48947,unknown,2015-01-19T14:45:45.930,,,0,4960,1,379.08,php,How do I implement a callback in PHP?,50
Yes,4,0,,2/27/12,100,48993,unknown,2010-06-01T12:33:56.997,2010-02-23T23:36:28.190,,27951,364,1,826.28,html,Linking combo box (JQuery preferrably),10
Yes,1,0,,2/27/12,100,49011,unknown,2015-07-22T12:29:14.210,2015-07-22T12:29:14.210,,300797,720,1,27.8,html,REST how to handle query parameters when put to resource?,10
Yes,7,0,,3/19/12,100,49035,unknown,2015-12-22T21:01:24.973,2011-10-13T08:40:25.283,,61,61,1,1463.52,c++,What does the const operator mean when used with a method in C++?,10
Yes,4,0,,3/19/12,100,49046,unknown,2015-12-22T20:23:54.937,2015-12-22T20:23:21.400,J.F. Sebastian,3552770,5065,1,5417.57,c++,Different sizeof results,10
Yes,5,0,,3/19/12,100,49075,unknown,2015-10-15T11:53:48.747,2015-10-15T11:53:48.747,,1315131,826,1,5543.56,java,Adding command recall to a Unix command line application,10
Yes,5,0,,3/4/12,100,49098,unknown,2012-05-09T14:17:34.000,2012-05-09T14:17:34.000,Jason Baker,44390,2147,1,1933.4,c++,Can cout alter variables somehow?,10
Yes,4,0,,3/9/12,100,49137,unknown,2015-12-22T20:17:48.953,2008-11-18T19:53:40.053,Jeff V,445087,3153,1,1515.85,c++,Calling python from a c++ program for distribution,10
Yes,7,0,,3/9/12,100,49146,unknown,2014-06-23T13:55:04.493,2014-06-23T13:55:04.493,user3413108,0,4491,1,1007.92,python,How can I make an EXE file from a Python program?,10
Yes,7,0,,1/5/10,100,49147,unknown,2015-03-09T00:42:16.003,2009-11-01T06:16:54.640,Domenic,4960,4960,1,34.68,c#,How do I create a MessageBox in C#?,50
Yes,2,0,,1/5/10,100,49156,unknown,2015-12-22T23:02:07.593,2015-12-22T23:02:07.593,,3618581,1666,1,689.85,java,Importing JavaScript in JSP tags,10
Yes,2,0,,4/21/12,100,49164,unknown,2008-09-08T04:47:44.453,,,0,4491,1,743.52,python,How do I turn a python program into an .egg file?,10
Yes,3,0,,6/17/09,100,49166,unknown,2014-05-04T22:00:46.127,2014-05-04T22:00:46.127,Merus,1537726,5133,1,103.25,c#,"Connecting to registry remotely, and getting exceptions",10
Yes,3,0,,6/17/09,100,49168,unknown,2009-03-19T01:06:05.233,2009-03-19T01:05:06.127,brian d foy,2766176,3153,1,3143.52,c++,How can I embed Perl inside a C++ application?,10
Yes,3,0,,6/13/12,100,49194,unknown,2013-12-02T13:11:36.537,2013-12-02T13:11:36.537,Graphain,2432317,364,1,128.74,c#,ASP.NET MVC Preview 4 - Stop Url.RouteUrl() etc. using existing parameters,10
Yes,14,0,,7/16/12,100,49195,unknown,2008-09-08T21:00:10.933,,,0,2592,1,1359,python,What language should i learn as a bridge to C (and derivatives),10
Yes,2,0,,5/15/09,100,49211,unknown,2009-12-19T12:23:59.080,2009-12-19T12:23:59.080,Scott Saad,33837,4916,1,3403.08,c++,How can I use a key blob generated from Win32 CryptoAPI in my .NET application?,10
Yes,3,0,,5/15/09,100,49214,unknown,2011-02-07T22:45:59.937,,,0,2975,1,77.28,c#,Populating a list of integers in .NET,10
Yes,6,0,,1/2/11,100,49226,unknown,2014-12-23T15:46:46.153,2014-12-23T15:46:46.153,jatanp,256196,959,1,5695.68,java,128 bit data encryption using Java,10
Yes,2,0,,1/2/11,100,49258,unknown,2013-08-02T01:50:03.400,,,0,3955,1,160.98,c++,What is the cleanest way to direct wxWidgets to always use wxFileConfig?,10
Yes,2,0,,1/2/11,100,49267,unknown,2012-11-18T08:48:54.010,2008-10-21T12:37:48.293,seanyboy,1726,3431280,1,6743.52,java,Embedded custom-tag in dynamic content (nested tag) not rendering,10
Yes,7,0,,1/5/12,100,49269,unknown,2013-01-14T02:07:47.843,2010-12-17T09:46:01.497,,976,976,1,2339.87,c#,Reading default application settings in C#,10
No,10,0,,1/23/09,100,49284,unknown,2011-04-20T16:44:05.303,2010-02-03T15:31:12.163,,40906,3196,1,123.12,php,File downloads in IE6,10
Yes,3,0,,12/24/11,100,49302,unknown,2013-03-08T14:45:25.460,,,0,1127460,1,717.8,c#,How to Identify Postback event in Page_Load,10
No,6,0,,11/20/12,100,49307,unknown,2016-02-20T21:06:58.973,2016-02-20T21:06:58.973,Ricardo Reyes,5149764,5148,1,175.5,python,Can parallel traversals be done in MATLAB just as in Python?,10
Yes,9,0,,12/29/12,100,49346,unknown,2008-09-08T22:09:52.560,2008-09-08T09:39:31.287,Si Keep,1127460,1127460,1,183.06,css,How to prevent a hyperlink from linking,10
No,5,0,,1/31/10,100,49350,unknown,2012-11-13T08:36:16.980,2008-09-08T09:52:01.773,yad,5139,5139,1,40.46,html,"Practical solution to center vertically and horizontally in HTML that works in FF, IE6 and IE7",10
Yes,3,0,,2/4/09,100,49368,unknown,2013-12-20T23:54:30.633,,,0,1968,1,680.56,css,CSS2 Attribute Selectors with Regex,10
Yes,4,0,,12/24/11,100,49378,unknown,2009-01-16T13:41:40.700,2009-01-16T13:41:40.717,flipdoubt,470,2720,1,3788.82,mysql,Deploy MySQL Server + DB with .Net application,10
Yes,10,0,,2/27/10,100,49379,unknown,2015-09-18T11:52:24.430,2011-11-27T09:53:06.547,Simucal,63550,959,1,14.62,java,How to lock compiled Java classes to prevent decompilation?,10
Yes,2,0,,2/27/10,100,49430,unknown,2012-04-26T06:57:27.203,2012-04-26T06:57:27.203,,1332690,5170,1,3536.46,c#,Animation Extender Problems,10
No,3,0,,2/27/10,100,49455,unknown,2010-04-02T04:00:50.453,2008-09-20T08:51:40.527,Tony Meyer,4966,4966,1,733.65,c++,"How does one decrypt a PDF with an owner password, but no user password?",10
Yes,4,0,,2/27/10,100,49461,unknown,2010-05-06T20:37:58.460,2010-02-03T20:43:54.587,,63550,1583,1,4441.2,c#,VB.NET FormatNumber equivalent in C#?,10
Yes,2,0,,6/25/12,100,49473,unknown,2014-12-23T15:47:04.217,2014-12-23T15:47:04.217,,256196,959,1,3538.72,java,Is Bouncy Castle API Thread Safe?,10
No,4,0,,3/13/12,100,49507,unknown,2012-07-03T14:38:54.107,,,0,1898,1,202.4,c#,Controlling which Network Card TCP/IP message are sent on,10
Yes,13,0,,12/28/10,100,49536,unknown,2016-02-16T00:38:14.820,2010-03-14T23:10:18.703,,20578,3377,1,198.56,html,How do I *really* justify a horizontal menu in HTML+CSS?,50
No,10,0,,7/3/12,100,49610,unknown,2014-11-11T09:58:35.950,2009-07-31T15:50:19.340,,83871,2387,1,47.97,c++,64 bit tools like BoundsChecker & Purify,10
Yes,6,0,,4/5/12,100,49630,unknown,2012-06-12T16:39:29.363,2012-06-12T16:39:29.363,,1344937,550,1,173.43,html,Problems with mouseout event,10
Yes,9,0,,4/5/12,100,49660,unknown,2012-04-27T19:56:01.317,2012-04-27T19:56:01.317,,76337,5196,1,81.64,java,Is Java relevant in the game industry?,10
Yes,8,0,,7/24/09,100,49664,unknown,2010-05-09T13:44:51.967,2008-09-26T20:13:51.873,Chris,2134,1944,1,988.6,html,Sources of inspiration for navigation breadcrumbs,10
No,8,0,,7/18/11,100,49757,unknown,2013-02-08T14:05:12.173,2013-02-08T14:05:12.173,Bernard,1226915,61,1,251.79,c#,What is a good design when trying to build objects from a list of key value pairs?,10
Yes,7,0,,4/15/10,100,49790,unknown,2008-10-03T18:27:05.333,2008-09-26T19:56:01.587,Chris,2134,5058,1,369.9,html,"In HTML, what should happen to a selected, disabled option element?",10
Yes,19,0,,6/15/10,100,49809,unknown,2013-05-08T23:46:02.467,2008-09-08T14:41:40.467,aku,1196,1384652,1,10.01,c#,Learning .NET,10
Yes,5,0,,3/15/11,100,49824,unknown,2012-04-28T19:08:06.920,,,0,4223,1,176.76,java,Java -> Python?,10
Yes,2,0,,3/15/11,100,49890,unknown,2015-06-05T17:43:38.733,2015-06-05T17:43:38.733,Adam Lerman,4248328,673,1,422.43,php,Mediawiki custom tag Stops page parsing,10
Yes,5,0,,3/15/11,100,49900,unknown,2014-03-07T19:20:57.243,,,0,1471,1,267.84,java,Is there a way to generalize an Apache ANT target?,10
Yes,12,0,,12/6/09,100,49912,unknown,2013-04-15T14:17:23.573,2012-02-29T18:31:12.933,Erik van Brakel,63550,4653,1,542.94,c#,Best .NET memory and performance profiler?,10
Yes,8,0,,12/6/09,100,49926,unknown,2013-03-08T00:19:31.770,2010-03-31T01:00:16.523,Dima,63550,3002,1,168.48,python,Open source alternative to MATLAB's fmincon function?,10
Yes,5,0,,7/22/10,100,49966,unknown,2013-08-22T06:17:06.847,2012-02-19T16:31:01.130,,48503,4540,1,286.86,html,how to remove black border around hyperlinked image?,10
Yes,3,0,,6/25/10,100,50064,unknown,2016-01-15T12:07:29.163,2016-01-15T12:07:29.163,,2986905,3415,1,27599.54,java,Setting Colors in SWT,10
No,2,0,,6/25/10,100,50097,unknown,2014-12-15T13:48:23.573,,,0,5236,1,2008.51,jquery,How do I get a result from a modal dialog in JQuery,10
Yes,4,0,,6/25/10,100,50120,unknown,2012-05-18T14:57:04.043,,,0,5237,1,719.57,c++,Database abstraction layers for (Visual) C++,10
Yes,5,0,,10/8/11,100,50135,unknown,2013-02-08T12:32:58.423,,,0,292,1,611.83,java,LINQ to Java?,10
Yes,4,0,,9/7/10,100,50145,unknown,2008-09-08T22:55:09.563,2008-09-08T22:55:09.563,Adam Davis,2915,2915,1,747.56,c#,How to promote WCF to a non-techie?,10
Yes,8,0,,1/22/12,100,50153,unknown,2013-10-02T08:07:13.647,,,0,5190,1,1569.6,c#,Interprocess communication for Windows in C# (.NET 2.0),10
Yes,2,0,,1/22/12,100,50170,unknown,2008-09-26T19:55:25.643,2008-09-26T19:55:25.643,Chris,2134,3191,1,360.45,css,"Does ""display: marker"" work in any current browsers, and if so, how?",10
Yes,3,0,,4/5/12,100,50251,unknown,2015-09-09T10:22:32.473,2015-09-09T10:22:32.473,,1537726,3396,1,194.4,c#,Dynamic linq:Creating an extension method that produces JSON result,10
No,19,0,,12/12/09,100,50255,unknown,2015-04-28T19:43:16.717,2015-04-28T19:43:16.717,,1288,1288,1,5780.18,java,Does Java need closures?,10
Yes,4,0,,3/23/12,100,50280,unknown,2016-01-14T21:16:58.490,2016-01-14T20:11:04.310,,2678454,1385358,1,3992.34,css,Floats messing up in Safari browsers,10
Yes,4,0,,9/13/11,100,50311,unknown,2014-08-04T09:40:13.523,2008-10-01T09:41:19.667,Prakash,123,779,1,3869.55,c++,create and stream large XML document in C++,10
Yes,4,0,,9/5/12,100,50316,unknown,2015-06-17T17:04:55.357,2008-09-08T18:54:06.353,Gorgapor,3757,3757,1,1141.92,html,How do I suppress firefox password field completion?,10
No,3,0,,8/21/10,100,50332,unknown,2012-05-12T17:48:16.693,,,0,4398,1,209.4,c#,TreeView Drag & Drop help - _Invalid FORMATETC structure_ exception,10
No,3,0,,10/26/12,100,50339,unknown,2015-06-05T17:41:12.170,2015-06-05T17:41:12.170,,4248328,5056,1,880.74,php,What are the Agile tools for PHP?,10
No,10,0,,10/6/10,100,50386,unknown,2010-10-18T16:14:18.443,2008-09-08T18:49:37.657,Rob Cooper,832,4541,1,179.76,c#,Good Features for an ORM,10
Yes,2,0,,3/13/10,100,50391,unknown,2014-05-04T22:00:01.500,2014-05-04T22:00:01.500,,1537726,2642,1,927.92,c#,Is it possible to track allocation/deallocation?,10
Yes,9,0,,5/25/11,100,50394,unknown,2013-12-19T16:32:36.900,,,0,4172,1,12824.1,python,What Python way would you suggest to check whois database records?,10
Yes,9,0,,5/9/11,100,50398,unknown,2011-03-14T13:27:26.850,2008-09-08T19:06:08.680,Keith G,5208,5208,1,28.8,java,Calling C# code from Java?,10
Yes,5,0,,5/9/11,100,50430,unknown,2016-03-04T15:56:13.580,2016-03-04T15:56:13.580,Brian Warshaw,996815,4646,1,114.54,html,CSS - Placement of a div in the lower left-hand corner,10
Yes,19,0,,1/18/10,100,50499,unknown,2015-12-01T22:59:17.920,2015-06-15T16:06:52.117,Ray Vega,943010,4872,1,146.93,python,How do I get the path and name of the file that is currently executing?,100
No,4,0,,12/12/09,100,50518,unknown,2008-09-11T05:12:17.300,,,0,4244,1,68.48,c#,Designing a new UI for a legacy WinForms MDI application,10
Yes,4,0,,12/12/09,100,50524,unknown,2016-01-15T08:54:03.027,2008-09-29T15:53:51.643,erickson,3474,4265,1,10907.77,java,"What is a regex ""independent capturing group""?",10
